ticket_id,customer_id,ticket_date,issue_category,support_channel,priority,resolution_hours,resolved_flag,satisfaction_score,repeat_contact_flag
TKT00001358,CUST031653,2025-05-19,Refund Request,Help Center,Medium,16.62,Yes,4,No
TKT00006066,CUST000851,2026-01-02,Delivery Problem,Phone,Low,8.49,Yes,2,No
TKT00021741,CUST022853,2025-09-05,Account Access,Help Center,High,7.19,Yes,4,No
TKT00028497,CUST036956,2025-06-20,Delivery Problem,Phone,Low,16.45,Yes,4,No
TKT00003194,CUST048929,2026-06-26,Delivery Problem,Help Center,Low,10.75,Yes,2,Yes
TKT00017760,CUST020653,2026-06-21,General Question,Phone,Medium,3.52,Yes,3,No
TKT00034474,CUST044672,2025-11-23,Prime Video Issue,Email,Medium,9.79,Yes,3,No
TKT00022572,CUST039221,2026-03-21,General Question,Phone,Medium,30.36,Yes,3,No
TKT00018973,CUST008631,2026-06-17,Cancellation Request,Phone,High,12.87,Yes,4,Yes
TKT00029712,CUST015289,2026-03-13,General Question,Phone,Medium,13.76,Yes,3,Yes
TKT00005841,CUST000521,2026-06-18,General Question,Phone,Low,17.52,Yes,2,Yes
TKT00015208,CUST038362,2025-06-29,General Question,Chat,High,13.69,Yes,4,No
TKT00017699,CUST020074,2026-03-30,General Question,Email,High,33.45,Yes,4,No
TKT00017158,CUST017892,2025-09-08,Prime Video Issue,Chat,Medium,12.69,Yes,4,Yes
TKT00024477,CUST047438,2025-06-13,Cancellation Request,Email,High,4.42,Yes,3,Yes
TKT00032940,CUST034305,2025-12-14,Prime Video Issue,Phone,Low,16.12,Yes,3,No
TKT00026985,CUST049931,2025-11-18,Account Access,Email,High,2.06,Yes,5,No
TKT00007840,CUST036371,2025-07-12,Delivery Problem,Chat,Low,31.68,Yes,2,Yes
TKT00011770,CUST020361,2026-04-08,Delivery Problem,Email,Low,42.29,Yes,3,No
TKT00001903,CUST005913,2025-06-26,Delivery Problem,Phone,Medium,8.76,Yes,3,No
TKT00001990,CUST031936,2026-05-02,Account Access,Chat,High,5.63,Yes,3,No
TKT00031022,CUST021251,2025-08-23,Cancellation Request,Help Center,Low,6.56,Yes,3,No
TKT00017152,CUST045399,2025-08-28,Prime Video Issue,Chat,Low,63.67,Yes,3,No
TKT00016021,CUST046041,2026-04-25,Refund Request,Social Media,Medium,3.25,Yes,3,No
TKT00005862,CUST008513,2026-06-02,Membership Billing,Phone,Medium,8.24,Yes,4,No
TKT00024165,CUST031458,2025-11-09,Delivery Problem,Chat,Medium,51.34,Yes,3,No
TKT00001411,CUST007114,2026-04-24,General Question,Phone,Low,19.21,Yes,3,No
TKT00031170,CUST037208,2025-07-15,Cancellation Request,Chat,High,3.32,Yes,4,No
TKT00033006,CUST005785,2026-03-23,Membership Billing,Chat,Medium,24.19,Yes,3,No
TKT00012922,CUST023163,2025-11-22,Payment Failure,Social Media,High,8.2,Yes,3,No
TKT00001303,CUST040304,2025-11-18,Payment Failure,Email,High,6.79,Yes,4,No
TKT00003813,CUST014945,2024-11-28,General Question,Phone,Medium,1.68,Yes,4,No
TKT00013455,CUST031065,2025-08-28,Prime Video Issue,Email,Low,6.86,Yes,4,No
TKT00003528,CUST008683,2026-01-25,General Question,Chat,High,14.03,Yes,3,Yes
TKT00005439,CUST037094,2026-03-27,Account Access,Email,Low,19.57,Yes,4,No
TKT00014186,CUST048745,2025-05-26,Delivery Problem,Chat,Low,,No,,No
TKT00021223,CUST027168,2025-06-13,Prime Video Issue,Chat,Medium,11.2,Yes,4,No
TKT00019207,CUST027535,2025-08-30,Account Access,Email,Medium,13.4,Yes,3,No
TKT00025805,CUST033608,2026-04-05,Delivery Problem,chat,Low,51.75,Yes,4,Yes
TKT00007951,CUST032229,2025-08-27,Membership Billing,Chat,Medium,,No,,No
TKT00021964,CUST007938,2026-01-06,General Question,Email,Medium,5.62,Yes,4,Yes
TKT00014192,CUST021689,2025-12-21,Account Access,Help Center,Medium,6.69,Yes,3,No
TKT00025765,CUST024149,2025-05-18,General Question,Chat,High,2.07,Yes,4,No
TKT00008647,CUST015474,2026-06-05,Membership Billing,Chat,Medium,8.16,Yes,2,No
TKT00005546,CUST012159,2026-01-09,Membership Billing,Email,Medium,1.82,Yes,5,No
TKT00015044,CUST037909,2025-10-11,Account Access,Chat,Medium,3.06,Yes,3,No
TKT00020158,CUST013718,2025-12-20,Delivery Problem,Chat,Low,7.45,Yes,4,No
TKT00030851,CUST046544,2024-12-28,Delivery Problem,Phone,Medium,6.68,Yes,3,Yes
TKT00021862,CUST002322,2024-12-31,Delivery Problem,Chat,Medium,9.73,Yes,3,No
TKT00008523,CUST024619,2026-06-16,Account Access,Phone,Low,44.96,Yes,3,No
TKT00008000,CUST015076,2026-04-18,Account Access,Help Center,Critical,4.21,Yes,5,No
TKT00012223,CUST016860,2026-01-12,General Question,Chat,Low,8.59,Yes,3,No
TKT00029002,CUST015360,2026-05-06,Account Access,Phone,Low,10.36,Yes,5,No
TKT00020350,CUST046782,2026-02-28,General Question,Chat,Medium,2.54,Yes,5,No
TKT00007093,CUST008897,2026-04-04,Cancellation Request,Email,High,7.45,Yes,3,No
TKT00019489,CUST017579,2026-06-24,Prime Video Issue,Chat,Medium,15.31,Yes,3,No
TKT00019335,CUST034495,2025-12-24,Cancellation Request,Help Center,Critical,2.15,Yes,3,No
TKT00006372,CUST033280,2026-03-21,Membership Billing,Help Center,Low,72.33,Yes,3,Yes
TKT00033723,CUST023116,2026-05-03,Payment Failure,Chat,Medium,3.41,Yes,4,No
TKT00013227,CUST049709,2026-06-01,General Question,Chat,Low,28.79,Yes,4,No
TKT00022814,CUST002431,2025-09-29,Refund Request,Chat,High,12.97,Yes,2,No
TKT00012084,CUST045889,2026-05-16,Prime Video Issue,Chat,Low,15.53,Yes,5,No
TKT00010201,CUST022625,2026-05-22,Delivery Problem,Phone,High,1.72,Yes,4,No
TKT00002036,CUST036709,2025-04-26,Account Access,Chat,Medium,23.41,Yes,2,Yes
TKT00004864,CUST011524,2026-02-01,Delivery Problem,Email,High,9.5,Yes,3,No
TKT00008198,CUST033617,2025-10-31,Payment Failure,Chat,Low,7.55,Yes,4,No
TKT00026945,CUST032202,2025-08-04,Membership Billing,Help Center,Medium,2.43,Yes,3,No
TKT00021695,CUST038688,2025-05-16,Delivery Problem,Phone,High,6.77,Yes,4,No
TKT00022838,CUST036547,2026-05-15,Prime Video Issue,Email,High,5.1,Yes,4,No
TKT00014196,CUST045038,2026-03-11,Refund Request,Phone,Medium,7.65,Yes,4,No
TKT00007255,CUST010663,2026-06-23,Membership Billing,Chat,Medium,35.15,Yes,4,No
TKT00010872,CUST044250,2025-03-17,Refund Request,Email,Low,17.5,Yes,3,No
TKT00016260,CUST021480,2025-08-12,Membership Billing,Social Media,Medium,8.46,Yes,4,No
TKT00027764,CUST026771,2026-02-04,Delivery Problem,Phone,High,4.56,Yes,3,No
TKT00002492,CUST009714,2026-04-07,Refund Request,Help Center,Medium,4.45,Yes,3,No
TKT00026040,CUST028975,2026-03-23,Delivery Problem,Chat,High,2.94,Yes,4,No
TKT00022618,CUST013331,2026-05-26,Prime Video Issue,Email,Low,18.08,Yes,3,No
TKT00020823,CUST011861,2026-04-10,Membership Billing,Phone,Medium,17.6,Yes,4,No
TKT00006266,CUST012965,2026-03-27,General Question,Chat,Low,4.96,Yes,4,No
TKT00027761,CUST029177,2026-06-28,Cancellation Request,Email,High,3.85,Yes,5,No
TKT00016278,CUST042555,2026-06-04,Cancellation Request,Email,Critical,1.53,Yes,5,No
TKT00034716,CUST045071,2025-12-24,Delivery Problem,Phone,High,2.53,Yes,4,No
TKT00032174,CUST021490,2024-12-14,Refund Request,Chat,High,0.89,Yes,4,No
TKT00002659,CUST004889,2026-04-12,Cancellation Request,Phone,Medium,43.44,Yes,5,No
TKT00025315,CUST039558,2026-04-07,Cancellation Request,Email,High,,No,,No
TKT00017471,CUST025934,2026-06-14,Membership Billing,Chat,High,8.32,Yes,3,No
TKT00029232,CUST017413,2025-06-02,Membership Billing,Chat,High,16.08,Yes,3,No
TKT00004125,CUST008220,2024-10-25,General Question,Phone,Medium,13.1,Yes,4,No
TKT00013704,CUST034463,2026-04-17,Delivery Problem,Email,High,2.2,Yes,5,No
TKT00006796,CUST021993,2026-01-23,Prime Video Issue,Chat,Medium,4.98,Yes,5,Yes
TKT00009668,CUST001607,2025-10-06,Membership Billing,Help Center,Medium,20.2,Yes,3,No
TKT00032285,CUST047008,2026-06-26,Delivery Problem,Help Center,Medium,3.44,Yes,5,Yes
TKT00002413,CUST035475,2026-05-08,Prime Video Issue,Chat,Low,21.13,Yes,3,Yes
TKT00003647,CUST014846,2025-11-15,Prime Video Issue,Email,Medium,31.51,Yes,2,No
TKT00027655,CUST006104,2025-01-23,Delivery Problem,Chat,Medium,4.59,Yes,3,No
TKT00014443,CUST003608,2026-02-04,Payment Failure,Social Media,Low,49.17,Yes,2,No
TKT00030275,CUST044129,2025-12-15,Prime Video Issue,Phone,Medium,3.4,Yes,4,No
TKT00015745,CUST041990,2026-02-16,Account Access,Phone,High,36.93,Yes,4,No
TKT00001657,CUST012382,2026-01-24,General Question,Phone,Low,6.0,Yes,3,No
TKT00020469,CUST025801,2026-05-05,Cancellation Request,e-mail,Low,24.39,Yes,4,No
TKT00011530,CUST043923,2025-06-17,Prime Video Issue,Phone,Low,27.56,Yes,4,No
TKT00031713,CUST019017,2025-08-11,Delivery Problem,Email,High,8.34,Yes,1,No
TKT00023102,CUST019217,2026-06-28,Refund Request,Chat,Medium,20.06,Yes,4,No
TKT00024115,CUST021904,2025-08-06,Cancellation Request,Chat,Medium,20.89,Yes,3,No
TKT00028766,CUST033304,2026-04-29,Prime Video Issue,Email,Medium,7.0,Yes,3,No
TKT00014038,CUST049919,2026-05-30,Prime Video Issue,Chat,Low,4.28,Yes,4,No
TKT00014793,CUST032844,2026-05-30,Prime Video Issue,Email,Medium,7.12,Yes,5,No
TKT00034772,CUST013367,2026-05-09,Delivery Problem,Help Center,High,6.56,Yes,3,No
TKT00000392,CUST012271,2026-02-02,General Question,Social Media,Medium,22.43,Yes,2,No
TKT00002004,CUST003782,2025-06-26,Membership Billing,Phone,High,2.97,Yes,4,No
TKT00025367,CUST047559,2026-05-09,Prime Video Issue,Help centre,Medium,7.96,Yes,4,No
TKT00004698,CUST031919,2025-03-01,Prime Video Issue,Help Center,High,19.63,Yes,3,No
TKT00032899,CUST008774,2026-02-02,Cancellation Request,Chat,High,2.46,Yes,4,Yes
TKT00005992,CUST045595,2026-06-29,Membership Billing,Chat,Low,,No,,Yes
TKT00034749,CUST046981,2025-10-21,Delivery Problem,Email,High,5.66,Yes,5,No
TKT00025761,CUST043541,2026-04-16,Refund Request,Email,High,3.54,Yes,5,Yes
TKT00033249,CUST038545,2026-02-17,Refund Request,Chat,High,3.7,Yes,4,No
TKT00001086,CUST002873,2025-05-25,Prime Video Issue,Chat,Medium,,No,,Yes
TKT00010209,CUST049246,2025-04-27,Prime Video Issue,Chat,Low,15.37,Yes,5,No
TKT00020165,CUST007745,2025-11-30,Delivery Problem,Email,High,7.8,Yes,4,No
TKT00012255,CUST019255,2025-06-18,Cancellation Request,Email,Medium,,No,,No
TKT00013604,CUST035338,2026-04-14,Membership Billing,Help Center,Medium,11.28,Yes,3,No
TKT00014656,CUST022615,2026-04-06,Delivery Problem,Phone,Low,10.26,Yes,4,No
TKT00020525,CUST027749,2025-12-05,Refund Request,Chat,High,14.1,Yes,3,No
TKT00008974,CUST002929,2025-12-13,Delivery Problem,Chat,Low,9.38,Yes,4,No
TKT00014124,CUST031356,2025-06-20,General Question,Chat,Low,,No,,No
TKT00026825,CUST032431,2026-01-14,Prime Video Issue,Social Media,Low,13.99,Yes,4,No
TKT00014313,CUST016931,2026-05-04,Membership Billing,Help Center,Medium,10.37,Yes,4,No
TKT00021553,CUST029202,2025-10-01,Account Access,Chat,High,10.18,Yes,4,No
TKT00020727,CUST026164,2026-05-23,Delivery Problem,Chat,Low,18.7,Yes,4,No
TKT00006050,CUST036831,2026-01-16,Cancellation Request,Chat,Medium,16.33,Yes,2,No
TKT00011811,CUST024361,2026-06-10,Refund Request,Email,High,9.33,Yes,5,No
TKT00019942,CUST001571,2025-12-22,Refund Request,Phone,Medium,21.08,Yes,3,No
TKT00005404,CUST049203,2026-04-18,Payment Failure,Social Media,Critical,2.04,Yes,4,No
TKT00030929,CUST012676,2025-11-05,Membership Billing,Chat,Low,15.39,Yes,4,No
TKT00010207,CUST028604,2025-06-24,Membership Billing,Social Media,High,1.55,Yes,4,No
TKT00017745,CUST034569,2026-02-21,General Question,Phone,Low,21.25,Yes,3,No
TKT00021515,CUST011788,2026-06-25,Account Access,Chat,High,18.76,Yes,3,No
TKT00001521,CUST019894,2025-10-24,Delivery Problem,Chat,High,,No,,No
TKT00017589,CUST039056,2025-07-01,Cancellation Request,Phone,High,22.71,Yes,3,No
TKT00008745,CUST049517,2025-10-05,Prime Video Issue,Email,Low,9.29,Yes,4,No
TKT00026858,CUST048615,2025-12-07,Cancellation Request,Help Center,Medium,17.44,Yes,3,Yes
TKT00028423,CUST049958,2026-05-24,Account Access,Email,High,6.24,Yes,2,No
TKT00008614,CUST046295,2026-06-03,Prime Video Issue,Email,High,3.76,Yes,3,No
TKT00021806,CUST006146,2026-05-09,Payment Failure,Help Center,Low,,No,,Yes
TKT00009779,CUST049134,2026-04-03,Account Access,Chat,High,14.94,Yes,3,No
TKT00011027,CUST028049,2026-01-13,Refund Request,Help Center,Medium,24.58,Yes,3,No
TKT00006828,CUST026517,2025-10-16,Prime Video Issue,Phone,Low,5.91,Yes,3,No
TKT00027336,CUST043815,2026-04-29,Prime Video Issue,Email,Low,8.75,Yes,3,No
TKT00030992,CUST038361,2024-10-10,General Question,Chat,High,9.61,Yes,3,No
TKT00020367,CUST002568,2026-05-18,General Question,Phone,Low,9.69,Yes,4,No
TKT00012059,CUST010402,2025-10-16,Cancellation Request,Email,Medium,,No,,No
TKT00032196,CUST037457,2026-05-10,Membership Billing,Email,Low,12.3,Yes,4,No
TKT00019072,CUST019675,2026-04-18,Membership Billing,Chat,Medium,4.06,Yes,5,No
TKT00014751,CUST030751,2025-02-23,Membership Billing,Help Center,High,9.83,Yes,4,No
TKT00024847,CUST044883,2025-10-26,Cancellation Request,Social Media,Medium,6.26,Yes,2,No
TKT00020471,CUST027881,2026-06-17,Delivery Problem,Email,High,9.95,Yes,3,Yes
TKT00022651,CUST039307,2026-01-30,Delivery Problem,Email,High,4.42,Yes,4,No
TKT00009198,CUST034964,2025-09-26,General Question,Phone,Low,10.89,Yes,3,No
TKT00014183,CUST046905,2025-03-31,Membership Billing,Chat,Low,4.43,Yes,4,No
TKT00002380,CUST006518,2026-03-16,Prime Video Issue,Phone,High,4.85,Yes,4,No
TKT00030646,CUST049338,2025-11-28,Refund Request,Email,High,14.34,Yes,4,No
TKT00007882,CUST014136,2025-08-24,Prime Video Issue,Phone,Low,15.21,Yes,4,No
TKT00003645,CUST016697,2026-06-23,Membership Billing,chat,Low,12.9,Yes,4,No
TKT00011343,CUST025916,2026-01-07,General Question,Phone,High,3.53,Yes,4,No
TKT00029163,CUST048936,2024-11-29,Account Access,Chat,High,1.21,Yes,5,No
TKT00026292,CUST038301,2025-08-04,Membership Billing,Email,Medium,16.47,Yes,2,No
TKT00034987,CUST026656,2026-05-31,General Question,Email,Medium,8.79,Yes,5,Yes
TKT00029678,CUST026139,2026-03-13,General Question,Help Center,Low,2.94,Yes,4,Yes
TKT00005477,CUST035611,2025-12-12,Membership Billing,Chat,High,2.23,Yes,3,No
TKT00031667,CUST009933,2025-08-02,Cancellation Request,Chat,Medium,2.29,Yes,5,No
TKT00006818,CUST046558,2025-08-21,Prime Video Issue,,Low,22.85,Yes,4,No
TKT00009588,CUST029959,2025-05-17,Membership Billing,Email,Low,41.17,Yes,3,No
TKT00004563,CUST004358,2026-05-19,Refund Request,Help Center,High,4.81,Yes,3,No
TKT00031183,CUST030419,2026-04-15,Prime Video Issue,Chat,Low,4.02,Yes,4,No
TKT00018597,CUST040895,2025-11-04,Payment Failure,Chat,Critical,5.79,Yes,5,No
TKT00026385,CUST009085,2026-04-12,General Question,Phone,Medium,24.26,Yes,3,No
TKT00032094,CUST023295,2025-11-05,Payment Failure,Phone,Low,15.17,Yes,3,No
TKT00031488,CUST006216,2026-05-06,General Question,Email,Low,13.32,Yes,3,No
TKT00015828,CUST044486,2026-06-03,Delivery Problem,Chat,Medium,1.93,Yes,5,No
TKT00027746,CUST041829,2026-06-20,General Question,Chat,Medium,10.52,Yes,4,No
TKT00015414,CUST037799,2026-04-12,Account Access,Phone,Low,5.95,Yes,5,No
TKT00020423,CUST042637,2025-04-30,General Question,Chat,High,3.74,Yes,4,No
TKT00025946,CUST049246,2025-12-13,General Question,Email,Medium,23.13,Yes,4,No
TKT00008248,CUST024932,2025-03-26,Payment Failure,Phone,Critical,13.44,Yes,3,No
TKT00000351,CUST048366,2025-06-24,Cancellation Request,Social Media,Low,14.47,Yes,3,No
TKT00028216,CUST024666,2025-05-24,Membership Billing,Email,Medium,24.71,Yes,3,No
TKT00012275,CUST001025,2025-05-27,Refund Request,Email,Medium,4.21,Yes,3,Yes
TKT00020403,CUST047486,2025-10-19,General Question,Email,Medium,4.57,Yes,2,Yes
TKT00030914,CUST039964,2026-03-26,Refund Request,Chat,Low,9.77,Yes,3,No
TKT00028458,CUST029939,2025-08-24,Refund Request,Chat,High,6.17,Yes,5,No
TKT00006094,CUST018798,2025-08-31,Account Access,Chat,Critical,8.39,Yes,4,No
TKT00006640,CUST038772,2026-04-13,Membership Billing,Phone,Medium,5.04,Yes,4,Yes
TKT00006379,CUST008114,2026-06-12,Cancellation Request,Chat,Low,22.99,Yes,4,No
TKT00002232,CUST022934,2025-03-15,General Question,Phone,Low,10.13,Yes,3,No
TKT00000443,CUST024247,2025-05-24,Delivery Problem,Chat,Medium,10.49,Yes,2,No
TKT00016971,CUST038502,2026-06-25,Cancellation Request,Help Center,Medium,4.25,Yes,3,No
TKT00006253,CUST025732,2026-04-27,Membership Billing,Chat,Medium,23.45,Yes,3,No
TKT00026181,CUST047040,2025-08-20,Account Access,Phone,Low,3.76,Yes,5,No
TKT00010967,CUST011729,2026-04-29,Membership Billing,Phone,Medium,8.0,Yes,3,No
TKT00004747,CUST021213,2026-01-10,General Question,Chat,High,20.23,Yes,4,No
TKT00009170,CUST011923,2026-03-07,Prime Video Issue,Help Center,Low,4.63,Yes,4,No
TKT00019512,CUST048058,2026-04-24,General Question,Help Center,Medium,7.95,Yes,4,No
TKT00000326,CUST035526,2025-12-13,Membership Billing,Phone,Medium,2.05,Yes,5,No
TKT00019118,CUST034963,2026-04-14,Delivery Problem,Chat,Medium,6.87,Yes,2,No
TKT00020429,CUST002295,2025-05-24,General Question,Help Center,Medium,19.17,Yes,4,No
TKT00023342,CUST031530,2025-03-14,Payment Failure,Phone,High,2.76,Yes,5,No
TKT00027032,CUST019092,2025-06-13,Membership Billing,Help Center,Medium,13.61,Yes,4,No
TKT00009768,CUST019568,2026-03-04,Membership Billing,Phone,Medium,30.28,Yes,3,No
TKT00032606,CUST005745,2026-06-08,Prime Video Issue,Email,Medium,6.61,Yes,4,Yes
TKT00008450,CUST018768,2025-04-02,General Question,Social Media,High,11.9,Yes,4,No
TKT00031755,CUST009035,2026-01-09,Membership Billing,Email,Medium,4.65,Yes,4,No
TKT00006484,CUST046461,2026-06-01,Prime Video Issue,Email,Medium,20.86,Yes,4,No
TKT00005985,CUST040232,2025-10-09,Account Access,Chat,Medium,6.97,Yes,3,No
TKT00009099,CUST035979,2026-06-12,General Question,Help Center,Medium,,No,,No
TKT00030332,CUST012866,2025-12-29,General Question,Email,Low,13.02,Yes,4,No
TKT00031129,CUST023990,2026-04-16,Membership Billing,Help Center,Low,13.85,Yes,3,No
TKT00018574,CUST030520,2026-01-02,Membership Billing,Email,High,16.52,Yes,4,No
TKT00032611,CUST005710,2026-01-31,Prime Video Issue,Chat,Low,11.86,Yes,3,No
TKT00000825,CUST041303,2026-02-08,Payment Failure,Email,Low,,No,,No
TKT00001038,CUST039820,2026-01-14,Delivery Problem,Help Center,Low,42.45,Yes,2,No
TKT00011392,CUST028864,2025-11-23,General Question,Help Center,Medium,10.16,Yes,4,No
TKT00000160,CUST014654,2025-07-17,Delivery Problem,Social Media,High,11.25,Yes,3,Yes
TKT00025746,CUST012455,2025-03-12,Account Access,Chat,Medium,12.92,Yes,4,No
TKT00030632,CUST001258,2025-11-04,Membership Billing,Phone,Medium,23.67,Yes,3,No
TKT00021354,CUST044181,2026-03-16,Cancellation Request,Email,Medium,2.6,Yes,3,No
TKT00018981,CUST028379,2025-08-29,Prime Video Issue,Email,Low,5.63,Yes,3,No
TKT00029019,CUST025514,2026-03-30,General Question,Help Center,Medium,5.29,Yes,3,No
TKT00003431,CUST036263,2026-01-20,General Question,Phone,Medium,,No,,No
TKT00011371,CUST019855,2025-03-01,General Question,Help Center,Low,16.9,Yes,3,No
TKT00012633,CUST010235,2025-08-08,Prime Video Issue,Phone,Medium,6.33,Yes,4,No
TKT00018127,CUST013986,2026-01-13,Refund Request,Help Center,Medium,9.19,Yes,5,No
TKT00008797,CUST002281,2026-06-12,General Question,Chat,Medium,5.85,Yes,4,No
TKT00028736,CUST040352,2026-05-04,Membership Billing,Phone,High,3.69,Yes,3,No
TKT00001421,CUST040124,2026-03-27,General Question,Help Center,Medium,4.18,Yes,4,Yes
TKT00034174,CUST016119,2026-03-10,Refund Request,Chat,Low,13.87,Yes,3,No
TKT00031819,CUST009048,2025-06-11,General Question,Help Center,Medium,11.12,Yes,3,No
TKT00026799,CUST003455,2026-02-07,Membership Billing,Social Media,Low,41.43,Yes,4,No
TKT00031161,CUST043283,2025-03-20,Membership Billing,Chat,Low,2.91,Yes,5,No
TKT00003473,CUST007590,2026-06-15,Cancellation Request,Help Center,Low,8.75,Yes,3,No
TKT00006493,CUST017067,2025-11-20,Membership Billing,Phone,Low,3.84,Yes,3,No
TKT00012837,CUST034503,2025-09-12,Cancellation Request,Phone,High,36.73,Yes,3,No
TKT00001765,CUST049994,2026-02-28,Account Access,Help Center,Medium,3.99,Yes,5,No
TKT00033329,CUST037317,2025-08-19,Cancellation Request,Help Center,Medium,6.06,Yes,3,No
TKT00018679,CUST021869,2025-10-14,General Question,Chat,Medium,4.57,Yes,4,No
TKT00009764,CUST040491,2025-12-20,Delivery Problem,Phone,Medium,13.97,Yes,4,No
TKT00030608,CUST037552,2025-08-20,Cancellation Request,Help Center,Medium,4.3,Yes,3,No
TKT00031339,CUST012425,2025-01-07,General Question,Email,High,11.14,Yes,2,No
TKT00011796,CUST049332,2024-10-28,Refund Request,Email,Low,19.03,Yes,4,No
TKT00006289,CUST024570,2026-03-13,Refund Request,Chat,Medium,3.94,Yes,3,No
TKT00000500,CUST038122,2026-06-18,Refund Request,Help Center,High,3.83,Yes,4,No
TKT00018140,CUST030873,2025-05-27,Delivery Problem,Email,Medium,17.17,Yes,4,No
TKT00021974,CUST046832,2026-02-23,Refund Request,Chat,Low,23.12,Yes,3,No
TKT00026836,CUST033077,2025-11-28,Account Access,Email,Low,17.75,Yes,4,No
TKT00025383,CUST022230,2025-06-02,Delivery Problem,Help Center,Medium,5.42,Yes,4,No
TKT00005301,CUST040579,2025-07-11,Cancellation Request,Help Center,Medium,33.53,Yes,3,No
TKT00023747,CUST011930,2026-01-07,Prime Video Issue,Chat,Medium,5.61,Yes,4,No
TKT00012390,CUST001077,2025-10-23,Account Access,Email,Low,6.01,Yes,4,No
TKT00015934,CUST045114,2025-08-06,Refund Request,Phone,Medium,28.14,Yes,4,No
TKT00028631,CUST031233,2026-01-25,General Question,Chat,Medium,,No,,No
TKT00024583,CUST020134,2025-10-08,Cancellation Request,Email,Low,7.79,Yes,3,No
TKT00011775,CUST017471,2026-04-26,Account Access,Phone,Low,7.55,Yes,4,No
TKT00007906,CUST009415,2026-02-26,Membership Billing,Chat,High,19.34,Yes,3,No
TKT00028453,CUST043816,2024-09-27,Refund Request,Help Center,High,3.97,Yes,4,No
TKT00010441,CUST027420,2026-03-15,Delivery Problem,Phone,High,3.17,Yes,5,No
TKT00020377,CUST011283,2025-08-06,General Question,Email,High,4.81,Yes,3,No
TKT00005149,CUST005147,2026-06-05,General Question,Chat,Medium,10.13,Yes,3,No
TKT00023291,CUST025280,2026-05-25,Cancellation Request,Chat,Low,7.29,Yes,3,No
TKT00023576,CUST004159,2025-09-19,Account Access,Chat,Medium,12.15,Yes,4,No
TKT00005148,CUST037243,2026-04-06,Account Access,Email,High,4.55,Yes,4,No
TKT00022141,CUST015551,2025-10-21,Delivery Problem,Chat,Medium,9.91,Yes,4,No
TKT00010178,CUST032891,2025-12-22,Delivery Problem,Phone,Medium,11.58,Yes,4,No
TKT00020436,CUST018127,2025-08-15,Account Access,Help Center,Medium,5.32,Yes,2,No
TKT00012788,CUST002100,2026-04-30,Cancellation Request,Help Center,Medium,14.84,Yes,3,No
